business_id,name,address,city,state,latitude,longitude,review_id,user_id,date,text,adjusted_avg_rating,adjusted_rating,sentiment,adjusted_review_count
-_WRjUCVv64YANhed_JGVQ,The Howling Pepper,109 St Rose Ave,Saint Rose,LA,29.94585,-90.316801,E19pTbJ7Wrd4q_PM9QSSSQ,Zj1KIhZSaZhCMVjux6ih4w,2011-05-07 18:41:57,"Po boys turtle cookies, cannoli. I ate them all - we got take out and I wasn't too impressed with the excess amount of mayo on the fried shrimp po' boy. The cannoli was what was the winner - I could have done without the sprinkles on the end- but the crisp pastry encrusting a creamy tasteful inside spilling out was worth every calorie.",4.396153846153846,2.33,neutral,13
-_WRjUCVv64YANhed_JGVQ,The Howling Pepper,109 St Rose Ave,Saint Rose,LA,29.94585,-90.316801,JqmxboQUTZtB_uoHxGOb_g,uZ_xiWa0grnj8HZy7HxsJg,2013-03-09 17:54:28,The pepper burger was awesome! I eat there on a regular basis because i live near by. Never had a disappointment yet.,4.396153846153846,5.0,positive,13
-_WRjUCVv64YANhed_JGVQ,The Howling Pepper,109 St Rose Ave,Saint Rose,LA,29.94585,-90.316801,Uix2qWFmmABIGLs90Gjpuw,L1fvXSbljyG6l9isigp78A,2013-03-28 02:57:00,"This place is just a few minutes from my house, so my husband and I decided to give it a try on a night when we had waited too late to start cooking. Man, what a little gem. I had the special: a stuffed bell pepper with mac & cheese and peas...it was a good old-fashioned dinner plate. The pepper was cooked perfectly and the stuffing in it was delicious. Mac & cheese was baked and Thanksgiving-worthy. 

Husband had the jamba sandwich, which is pretty much jambalaya sans rice on a po-boy. For being a little hole-in-the-wall place, it was pretty dynamite. The owner/cook took a genuine interest in our experience and gave us a smile when we told him that we enjoyed everything. It's not a John Besh restaurant, but it's comfort food at it's best.",4.396153846153846,5.0,positive,13
-_WRjUCVv64YANhed_JGVQ,The Howling Pepper,109 St Rose Ave,Saint Rose,LA,29.94585,-90.316801,Y-uSqZkndG5xK9BQPiMJvw,ffRonoAe0nOqzpB4b4Nizg,2013-09-23 13:57:41,Excellent atmosphere down on the river! Their oyster and shrimp poboys are to die for! The restaurant itself is clean and adorned with Saints football memorabilia. The owner is super nice and he runAwesome place! Must give it a try!,4.396153846153846,5.0,positive,13
-_WRjUCVv64YANhed_JGVQ,The Howling Pepper,109 St Rose Ave,Saint Rose,LA,29.94585,-90.316801,F7P74x5OsAP4EGmotMWv-w,18BeQyPtw9NKZPpL5ZA8ow,2015-07-22 23:01:18,Too many awesome choices for dinner. I tried the jumba poboy. Amazing blend of meats and sauce. Everything I saw looked great. This is a family owned restaurant that is a great place to visit when you are near a St Rose.,4.396153846153846,4.66,positive,13
-_WRjUCVv64YANhed_JGVQ,The Howling Pepper,109 St Rose Ave,Saint Rose,LA,29.94585,-90.316801,eDweDW2dMuQ8MlrFUDogjA,ZOmU1AJaT6QqgtDoZdVIPQ,2016-09-15 15:06:47,My family and I have been going here for years and the food is consistently remarkable! The owner is so kind and makes sure his customers are happy with their meals. Portions are huge and prices are low which is perfect for big families!! I recommend it highly!,4.396153846153846,5.0,positive,13
-_WRjUCVv64YANhed_JGVQ,The Howling Pepper,109 St Rose Ave,Saint Rose,LA,29.94585,-90.316801,z90z_oyVVrBCmZBfo-z8kA,IoZfBwHCO244npWM6EVhZA,2017-02-25 22:53:20,"This is a local favorite. I'm a huge fan of their fried seafood and plate lunch specials. Low key, laid back, low prices, and tasty.",4.396153846153846,3.4899999999999998,neutral,13
-_WRjUCVv64YANhed_JGVQ,The Howling Pepper,109 St Rose Ave,Saint Rose,LA,29.94585,-90.316801,YkI01OO3AQilYNu_Vex5_w,COU7sySD_vuCH5PmvZ5jKA,2017-11-29 23:39:35,"One of the select few restaurants I can enjoy fried foods without an upset stomach. 
The establishment is clean with friendly employees.",4.396153846153846,5.0,positive,13
-_WRjUCVv64YANhed_JGVQ,The Howling Pepper,109 St Rose Ave,Saint Rose,LA,29.94585,-90.316801,qjfesU5MVTVh7bhCDeqI1w,gYy4C71CikPeRLAz96tkXw,2018-03-06 19:09:14,"Great home cooked food at reasonable prices.  If you like a little spice, go for the Cajun Burger, super yummy !",4.396153846153846,5.0,positive,13
-_WRjUCVv64YANhed_JGVQ,The Howling Pepper,109 St Rose Ave,Saint Rose,LA,29.94585,-90.316801,GBT5wPqOqr8ovXfHgZvC2g,tPnpm5wjCuoS7CsMg9jLNw,2018-08-14 18:54:40,"Really want to give this place a higher rating because the fried okra, hush puppies and the little crab empanadas were delicious. But the burger needs a little more love.  Man, go ahead and charge us a little more for a handmade, juicy, seasoned burger patty!  The bun was moist and soft but was too much bread for the frozen patty.  Prices are fair and reasonable. Would come back.",4.396153846153846,1.67,negative,13
